codigo	descripcion
5534207	FÉRULAS POSICIONALES moldeables para pies.
5534211	FUNDA DE GEL para aplicación de frío.
5534602	SUJETADOR DE TUBOS ENDOTRAQUEA LES, resistente a la humedad, hipoalergé-nico, fácil manejo, descartable.
5534604	SUJETADOR DE SONDA NASOGÁSTRICA, resistente a la humedad, hipoalergénico, fácil manejo, descartable.
5534606	SUJETADOR DE SONDA VESICAL, para pierna, resistente a la humedad, hipoalergé-nico, fácil manejo, descartable.
5567110	FILTRO DE BACTERIAS PARA ESPIRÓMETRO (Especificar equipo)
5534580	FILTRO DE PARTÍCULAS PARA ADMINISTRAR MEDICAMENTOS, estéril, descartable.
5534556	FILTRO HIDROFÓBICO ANTIBACTERIAL PARA SUCCIONES, de 0.7 micras, conectores graduables.
5534206	FILTRO HUMIDIFICADOR  para ventilador, para adulto, antibacterial y antiviral, con 99.9% de eficiencia, estéril, descartable.
5534208	FILTRO PARA EXTRACCIÓN DE MEDICAMENTOS con retención de partículas de aerosol, estéril, descartable.
5534209	FILTRO PERMANENTE para esterilización de contenedores, que garanticen 1000 ciclos aproximadamente.  
5534212	FUNDA descartable CON VÁLVULA ANTIRREFLUJO para recolección de secreciones, 1500-2000 ml., descartable.
5534214	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR,  5  x 10  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora. 
5534216	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR,  7  x 14  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora. 
5534218	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR, 16 x 20  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora.
5534220	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR, 30  x 42  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora.
5534222	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR, 36  x 36  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora.
5534224	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR, 40  x 40  cm. una capa de papel y la otra de plástico con franja indicadora.
5534226	FUNDA PARA ESTERILIZACIÓN A GAS O VAPOR, 42  x 60  cm. una capa de papel y la otra de PLÁSTICO con franja indicadora.
5534228	FUNDAS VACÍAS, PARA PREPARACIÓN DE ENEMAS 1500ml con cánula prelubricada, estéril, descartable.
5534230	FUNDAS VACÍAS, PARA PREPARACIÓN DE NUTRICIÓN PARENTERAL sistema 3 en 1, capacidad 3.000 ml., estéril, descartable.
5565070	GAFAS protectoras, antiempañantes, resistentes a rayaduras, de policarbonato, descartables. 
5534234	GASA CON EMULSIÓN DE PETROLATO, 7.5 X 20 cm.,  NO ADHERENTE estéril, descartable.
5534236	GASA CON EMULSIÓN DE PETROLATO, 7.5 X 40 cm., NO ADHERENTE, estéril, descartable.
5534238	GASA CON EMULSIÓN DE PETROLATO, 7.5 X 7.5 cm.,  NO ADHERENTE, estéril, descartable.
5534240	GASA SIMPLE 100% de algodón hidrófilo,  de 60 x 100m y de 1800-2500 g.
5534242	GORRO QUIRÚRGICO  para hombre, talla grande, descartable
5534244	GORRO QUIRÚRGICO  para mujer, talla mediana, descartable.
5534249	HISOPOS para higiene de la cavidad oral impregnados con pasta dental.
5534250	GUANTE QUIRÚRGICO, TALLA No. 6.5, DE LÁTEX SUAVE estéril, descartable
5534252	GUANTE QUIRÚRGICO, TALLA No. 7,   DE LÁTEX SUAVE estéril, descartable
5534254	GUANTE QUIRÚRGICO, TALLA No. 7.5, DE LÁTEX SUAVE estéril, descartable
5534256	GUANTE QUIRÚRGICO, TALLA No. 8,   DE LÁTEX SUAVE estéril, descartable
5534258	GUANTE QUIRÚRGICO, TALLA No. 8.5, DE LÁTEX SUAVE estéril, descartable
5534251	GUANTE EXTRA SMALL, NO estéril.
5534247	GUANTE SMALL, NO estéril.
5534248	GUANTE, LARGO,  NO estéril
5534246	GUANTE, MEDIANO,  NO estéril
5534260	HOJA PARA AFEITAR DE ACERO INOXIDABLE para máquina de rasura.
5534262	HOJA PARA BISTURÍ No.10, estéril, descartable.
5534264	HOJA PARA BISTURÍ No.11, estéril, descartable.
5534266	HOJA PARA BISTURÍ No.12, estéril, descartable
5534268	HOJA PARA BISTURÍ No.15, estéril, descartable
5534270	HOJA PARA BISTURÍ No.21, estéril, descartable
5534272	HOJA PARA BISTURÍ No.23, estéril, descartable
5534566	INDICADOR INTEGRADOR INTERNO CLASE 5 de movimiento frontal, medición de 3 rangos de temperatura: 128, 121, 135 °C, para esterilización a vapor.
5534568	INDICADOR INTEGRADOR INTERNO CLASE 5 de movimiento frontal, para Óxido de Etileno.
5534274	JALEA ELECTROCONDUCTIVA HIDROSOLUBLE.
5534278	JERINGUILLA DE  1 ml con escalas graduadas de 1 a 100 U, con aguja No. 25-26, estéril, descartable.
5534279	JERINGUILLA DE  1 ml con escalas graduadas de 1 a 100 U, con aguja No. 30 G, estéril, descartable.
5534280	JERINGUILLA DE  1 ml para insulina, con escalas graduadas de 1 a 40 U y de 1 a 80 U, estéril, descartable (tope 0).
5534282	JERINGUILLA DE  2 - 3 ml., con aguja, estéril, descartable
5534284	JERINGUILLA DE  5 - 6 ml., con aguja, estéril descartable
5534286	JERINGUILLA DE 10 - 12 ml., con aguja, estéril, descartable
5534288	JERINGUILLA DE 20 ml. con adaptador Luer Lock, con aguja, estéril, descartable
5534290	JERINGUILLA DE 20 ml. con adaptador Luer Lock, sin aguja, estéril, descartable
5534292	JERINGUILLA DE 50 - 75 ml con pico adaptable a sondas de irrigación, estéril, descartable
5534294	JERINGUILLA DE 50 ml. con adaptador Luer Lock, sin aguja, estéril, descartable
5534598	JERINGA HEPARINIZADA para muestras de gasometría, con aguja fina, estéril, descartable.
5534574	SACHETE DE ALGODÓN empapado en alcohol isopropílico al 70% de 4 capas, 30mm x 30 mm aproximadamente, estéril, descartable. 
5534296	LAMINA TUBULAR DE PAPEL Y PLÁSTICO CON FRANJA INDICADORA para esterilizar a gas y vapor de 10 cm de ancho.
5534300	LAMINA TUBULAR DE PAPEL Y PLÁSTICO CON FRANJA INDICADORA para esterilizar a gas y vapor de 15 cm de ancho.
5534298	LAMINA TUBULAR DE PAPEL Y PLÁSTICO CON FRANJA INDICADORA para esterilizar a gas y vapor de 20 cm de ancho.
5534512	LAMINA TUBULAR DE PAPEL Y PLÁSTICO CON FRANJA INDICADORA para esterilizar a gas y vapor de 30 cm de ancho.
5534513	LAMINA TUBULAR DE PAPEL Y PLÁSTICO CON FRANJA INDICADORA para esterilizar a gas y vapor de 7.5 cm de ancho.
5534302	LAMINA TUBULAR EXTERNA, DE  7.5 cm de ancho, DE PLÁSTICO, TIPO N.
5534304	LAMINA TUBULAR EXTERNA, DE 10 cm de ancho.
5534306	LAMINA TUBULAR EXTERNA, DE 15 cm de ancho, DE PLÁSTICO, TIPO N.
5534308	LAMINA TUBULAR EXTERNA, DE 20 cm de ancho, DE PLÁSTICO, TIPO N.
5534310	LAMINA TUBULAR EXTERNA, DE 30 cm de ancho, DE PLÁSTICO, TIPO N.
5534312	LAMINA TUBULAR INTERNA, DE  7 cm de ancho, DE PLÁSTICO.
5534314	LAMINA TUBULAR INTERNA, DE 10 cm de ancho, DE PLÁSTICO.
5534316	LAMINA TUBULAR INTERNA, DE 18 cm de ancho, DE PLÁSTICO.
5534318	LAMINA TUBULAR INTERNA, DE 25 cm de ancho, DE PLÁSTICO.
5534322	LLAVE DE TRES VÍAS CON EXTENSIÓN DE 10 cm estéril, descartable.
5534320	LLAVE DE TRES VÍAS para infusión simultánea o alterna, con conexión Luer Lock, estéril, descartable.
5534330	MALLA TUBULAR (estokinete) de  10 cm. x 25 m. de 100% algodón, tejido, elástico, esterilizable (autoclave a 121°)
5534332	MALLA TUBULAR (estokinete) de  15 cm. x 25 m. de 100% algodón, tejido, elástico, esterilizable (autoclave a 121°)
5534334	MALLA TUBULAR (estokinete) de  20 cm. x 25 m. de 100% algodón, tejido, elástico, esterilizable (autoclave a 121°)
5534336	MALLA TUBULAR (estokinete) de  30 cm. x 25 m. de 100% algodón, tejido, elástico, esterilizable (autoclave a 121°)
5534328	MALLA TUBULAR (estokinete) de  7.5 cm. x 25 m. de 100% algodón, tejido, elástico, esterilizable (autoclave a 121°)
5534342	MANGUERA CORRUGADA DE PLÁSTICO O SILICÓN, transparentes de 2.5-3cm, de diámetro interno, 100-120 cm. de largo, descartable.
5534344	MANGUERA PARA RESPIRADOR, dos líneas de mangueras (inspiratoria y expiratoria),  adaptador tipo codo y adaptador en Y, micro nebulizador en línea inspiratoria cerca de la salida de adaptador que conecta al paciente, estéril, descartable.
5534562	MARCADOR dermográfico perdurable, a prueba de alcohol, diferente grosor de punta, estéril, descartable.
5534354	MASCARILLA ABIERTA PARA ADMINISTRAR OXÍGENO, descartable.
5534355	MASCARILLA CERRADA con reservorio para administrar oxígeno, descartable.
5534356	MASCARILLA CON PROTECTOR PARA FLUIDOS, descartable.
5534358	MASCARILLA descartable doble capa de celulosa, filtro y tira de aluminio ajustable a la nariz, con 4 tiras para sujeción.
5534364	MASCARILLA PARA TRAQUEOTOMO, estéril, descartable.
5534542	MECHA DE ALGINATO DE CALCIO, 30 cm, estéril. 
5534544	MECHAS O VENDAS ALGODÓN impregnado con cloruro de Dialquilcarbamilo, para heridas profundas o de cavidades de abscesos o trayectos sinuosos infectados, 5 cm x 200 cm.
5534545	MECHAS O VENDAS ALGODÓN IMPREGNADO con CLORURO DE DIALQUILCARBAMILO  PARA HERIDAS PROFUNDAS O DE CAVIDADES DE ABSCESOS O TRAYECTOS SINUOSOS INFECTADOS de 2cm x 50cm .
5534361	MASCARILLA N 95
5534365	MEDIAS ELÁSTICAS PROFILÁCTICAS, (antiembólicas), hasta el muslo, small, medium y large. 
5534367	MEDIAS ELÁSTICAS TERAPÉUTICAS, small, medium y large, compresión baja, media y alta.
5534366	MICROGOTERO GRADUADO de 100-150 ml, con cámara y cuenta gotas, flexible y extensión, con conector Luer Lock,  estéril, descartable.
5534368	MICROGOTERO PARA ADMINISTRAR MEDICAMENTOS FOTOSENSIBLES, de polivinil, de 100-150 ml, con conector Luer Lock, con cámara cuentagotas, flexible y extensión, estéril, descartable.
5534376	PAÑAL TIPO CALZÓN PARA PACIENTES INCONTINENTES, largo y extralargo, descartable.
5534492	PAÑO ABSORBENTE Y GELIFICANTE tamaño mediano. 
5534496	PAPEL CREPADO AZUL,  PARA ESTERILIZAR PAQUETES.
5534498	PAPEL CREPADO VERDE,  PARA ESTERILIZAR PAQUETES.
5534495	PAPEL HIGIÉNICO, rollo grande tipo institucional, mínimo 400 metros. 
5534582	PAQUETE DE PRUEBA listo para usarse, que incluye un indicador biológico de lectura rápida, óxido de etileno. 
5534584	PAQUETE DE PRUEBA listo para usarse, que incluye un indicador biológico de lectura rápida, para vapor. 
5534586	PERAS DE CAUCHO con válvula, para tensiómetro de adulto.
5534536	PLACA PARA ELECTRODOS CON RETORNO, para adulto, con cable, flexible, gel adhesivo hipoalergénico, estéril, descartable. 
5565061	PRECINTO INDICADOR DE ESTERILIZACIÓN para contenedores estándar.
5565063	PRECINTO INDICADOR DE ESTERILIZACIÓN para minicontenedores estándar.
5534028	PRESERVATIVOS PRELUBRICADOS, varios tamaños.
5534029	PROTECTOR PARA TALÓN Y CODOS.
5567163	SENSOR DE TEMPERATURA DE PIEL EN TIRAS
5534588	SET PARA TOMA DE MUESTRA DE PAPANICOLAOU incluye: guantes, espéculo vaginal, placas portaobjetos para muestra, aplicador de algodón, espátula de aire, cepillo endocervical, estéril, descartable.  
5534590	SISTEMA CERRADO DE ASPIRACIÓN DE SECRECIONES BRONQUIALES, No. 14, en pacientes dependientes de ventilación mecánica, descartable.
5534592	SISTEMA CERRADO DE ASPIRACIÓN DE SECRECIONES BRONQUIALES, No. 16, en pacientes dependientes de ventilación mecánica, descartable.
5534386	SONDA NASOGÁSTRICA DE LEVIN, No. 6 x 120 cm., siliconizada suave, estéril, descartable.
5534388	SONDA NASOGÁSTRICA DE LEVIN, No. 8 x 120 cm., siliconizada suave, estéril, descartable.
5534390	SONDA NASOGÁSTRICA DE LEVIN, No.10 x 120 cm., siliconizada suave, estéril, descartable.
5534392	SONDA NASOGÁSTRICA DE LEVIN, No.12 x 120 cm., siliconizada suave, estéril, descartable.
5534394	SONDA NASOGÁSTRICA DE LEVIN, No.14 x 120 cm., siliconizada suave, estéril, descartable.
5534396	SONDA NASOGÁSTRICA DE LEVIN, No.16 x 120 cm., siliconizada suave, estéril, descartable.
5534398	SONDA NASOGÁSTRICA DE LEVIN, No.18 x 120 cm., siliconizada suave, estéril, descartable.
5534400	SONDA NELATON, No. 6, DE POLIVINIL, estéril, descartable.
5534402	SONDA NELATON, No. 8, DE POLIVINIL, estéril, descartable.
5534404	SONDA NELATON, No.10, DE POLIVINIL, estéril, descartable.
5534406	SONDA NELATON, No.12, DE POLIVINIL, estéril, descartable.
5534408	SONDA NELATON, No.14, DE POLIVINIL, estéril, descartable.
5534410	SONDA NELATON, No.16, DE POLIVINIL, estéril, descartable.
5534412	SONDA NELATON, No.18, DE POLIVINIL, estéril, descartable.
5534414	SONDA NELATON, No.20, DE POLIVINIL, estéril, descartable.
5534416	SONDA NELATON, No.22, DE POLIVINIL, estéril, descartable.
5534418	SONDA NELATON, No.24, DE POLIVINIL, estéril, descartable.
5534420	SONDA PARA NUTRICIÓN ENTERAL No.   8 x 110 - 120 cm.  nasoyeyunal, de poliuretano, con punta de tungsteno, línea radiopaca, estéril, descartable.
5534422	SONDA PARA NUTRICIÓN ENTERAL No. 10 x 110 - 120 cm. nasoyeyunal, de poliuretano, con punta de tungsteno, línea radiopaca, estéril, descartable.
5534424	SONDA PARA NUTRICIÓN ENTERAL No. 12 x 110 - 120 cm. nasoyuyenal, de poliuretano, punta de tungsteno, línea radiopaca, estéril, descartable.
5534426	SONDA PARA NUTRICIÓN ENTERAL, No. 4 x 40-60 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534428	SONDA PARA NUTRICIÓN ENTERAL, No. 5 x 40-60 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534429	SONDA PARA NUTRICIÓN ENTERAL, No. 6 x 40-60 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534430	SONDA PARA NUTRICIÓN ENTERAL, No. 8 x 40-60 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534432	SONDA PARA NUTRICIÓN ENTERAL, No.10 x 40-60 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534434	SONDA PARA NUTRICIÓN ENTERAL, No.12 x 50-100 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534436	SONDA PARA NUTRICIÓN ENTERAL, No.14 x 50-100 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534438	SONDA PARA NUTRICIÓN ENTERAL, No.16 x 50-100 cm. de polivinil, con línea radiopaca, estéril, descartable.
5534440	SONDA RECTAL, No.26, DE POLIVINIL SUAVE, estéril, descartable.
5534442	SONDA RECTAL, No.28, DE POLIVINIL SUAVE, estéril, descartable.
5534446	TERMÓMETRO AMBIENTAL para medir temperatura y humedad.
5534456	TOALLAS HÚMEDAS para baño de pacientes, susceptibles de calentarse en horno de microondas, descartables.
5534506	SONDA RECTAL, No.30, DE POLIVINIL SUAVE, estéril, descartable.
5534594	SUJETADOR DE CATÉTERES INTRAVENOSOS y catéteres centrales, con base hidrocoloide y posicionamiento seguro.
5534596	SUJETADOR DE TUBO DE TRAQUEOTOMÍA, resistente a la humedad, descartable, hipoalergénico, fácil manejo, para adulto y pediátrico. 
5534444	TAPÓN NASAL de esponja sintética con cánula intermedia, estéril.
5534137	TERNO QUIRÚRGICO descartable TALLA GRANDE O MEDIANA, tela no tejida de 35 gr mínimo.
5534450	TESTIGO PARA CONTROL DE ESTERILIZACIÓN A GAS (óxido de etileno) de cartulina con área de color que cambia por efecto de presión y temperatura, de 15 x 3 cm. 
5534452	TESTIGO PARA CONTROL DE ESTERILIZACIÓN A VAPOR de cartulina con área de color que cambia por efecto de presión y temperatura, 15 x 3 cm. 
5534363	TIENDA FACIAL PARA OXIGENOTERAPIA, para adulto, con tiras elásticas para ajuste anatómico.
5534050	BIGOTERA PARA ADMINISTRACIÓN DE OXÍGENO, con tubo de extensión de 150-200cm, estéril, descartable
5534051	TIRA INDICADORA Indicador químico para esterilización con peróxido de hidrógeno en equipos Sterrad.
5534097	TIRAS REACTIVAS para validar efectividad de solución desinfectante de alto nivel Ortoftalaldehido.
7087188	TIRILLAS DE GLICEMIA.
5534455	TOALLA DE PAPEL TIPO HOSPITALARIA 100 metros, hojas precortadas, absorbente y suave.
5534454	TOALLA SANITARIA OBSTÉTRICA.
5534099	TORUNDAS CON TEJIDO DE ACETATO impregnado con cloruro de Dialquilcarbamilo   para limpieza de cavidades en heridas profundas. 
5534458	TUBO PARA CONTROL DE ESTERILIZACIÓN A CALOR SECO.
5534460	TUBO PARA EXTENSIÓN DE SUCCIÓN de 11 x 200 cm, diámetro interno 7 a 8 mm, de polivinil, con adaptador incorporado en los extremos, estéril, descartable.
5534462	VENDA DE GASA DE  5 cm. x 9-10 m., DE FIBRA DE ALGODÓN, con orillo en los 2 extremos laterales, estéril.
5534464	VENDA DE GASA DE  7.5 cm. x 9-10 m., DE FIBRA DE ALGODÓN, con orillo en los 2 extremos laterales, estéril.
5534466	VENDA DE GASA DE 10 cm. x 9-10 m., DE FIBRA DE ALGODÓN, con orillo en los 2 extremos laterales, estéril.
5534468	VENDA DE GASA DE 15 cm. x 9-10 m., DE FIBRA DE ALGODÓN, con orillo en los 2 extremos laterales, estéril.
5534470	VENDAJE DE MALLA ELÁSTICA PARA CAPELINA N° 6
5534472	VENDAJE DE MALLA ELÁSTICA PARA CAPELINA N° 7
5534474	VENDAJE DE MALLA ELÁSTICA PARA CAPELINA N° 8
5535026	ACEITE LUBRICANTE DE  MOTORES  en aerosol, con  adaptadores para micro  y  macromotores. 
5535031	ACEITE LUBRICANTE de instrumental quirúrgico en aerosol, permeable al vapor,   libre de parafina. 
5535003	AGUJA DE CORTE AUTOMÁTICO CON TIP para ultrasonido No. 14GA y 16 mm North 17 mm, para uso con pistola PROMAG.
5535002	ALGODÓN QUIRÚRGICO PRENSADO, 1.3 x 1.3cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535004	ALGODÓN QUIRÚRGICO PRENSADO, 2.5 x 2.5cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535006	ALGODÓN QUIRÚRGICO PRENSADO, 2.5 x 3.8cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535008	ALGODÓN QUIRÚRGICO PRENSADO, 2.5 x 7.5cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535010	ALGODÓN QUIRÚRGICO PRENSADO, 5   x 7.5cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535012	ALGODÓN QUIRÚRGICO PRENSADO, 7.5 x 7.5cm. con elemento radiopaco, 2 hilos para control, estéril, descartable.
5535046	APÓSITO TRANSPARENTE  con puerto, marco y etiqueta de rotulación con cintas adhesivas para fijación de vía central, medidas aproximadas de 8.5 x 10.5 cm., estéril.
5535079	CABLE GUÍA PARA COLANGIOGRAFIA, TROCAR, CATÉTER Y CABLE GUÍA.
5535014	CAMPO QUIRÚRGICO, de Poliuretano, 15 x 25 cm. Con adhesivo de acrilato, elástico, antireflejo, estéril, descartable. 
5535016	CAMPO QUIRÚRGICO, de Poliuretano, 60 x 35 cm. con adhesivo de acrilato, elástico, antireflejo, estéril, descartable. 
5535052	CÁNULA SIS  DE SUBMUCOSA INTESTINAL PARA CIERRE DE FISTULA ANAL, 0.6 X 9.5 cm.
5535092	CÁNULAS DE ASPIRACIÓN TIPO D.
5535094	CÁNULAS DE ASPIRACIÓN TIPO F.
5535070	CATÉTER  DE FANELLI  PARA COLANGIOGRAFIA, con tres adaparadors radiopaco marcado en cms. cable guía y catéter.
5535073	CATÉTER MEDIDOR SUCCIONADOR GÁSTRICO CON BALÓN.
5535018	CEPILLO QUIRÚRGICO mango de plástico resistente al calor, cerda de polietileno, 9 x 4 x 3 cm.
5573044	CINTA ARTERIAL.
5535048	COMPRESAS QUIRÚRGICAS CON TIRA RADIOPACA, estéril.
5535074	DILATADOR  ESOFÁGICO  PARA REPARACIÓN DE HERNIA, compuesto de catéter gastro esofágico y dilatador. 
5535019	ESPÉCULO VAGINAL DESECHABLE, modelo small, medio y large, estéril.
5535017	ESPÉCULO VAGINAL, VIRGINAL, estéril, descartable. 
5535075	EXPLORADOR PARA EL CONDUCTO BILIAR COMÚN, compuesto de set de míxter para colangiografia  multipuesto adaptador , canastilla extractora  de cálculos  con punta, catéter dilatador  cable guía e introductor del conducto cístico.
5535020	GASA CON SEÑAL RADIOPACA doblada en 4 partes de 10 x 10 cm., estéril.
5535022	GUANTE DE ALGODÓN, talla grande. 
5535082	INJERTO DE SUBMUCOSA INTESTINAL PORCINA TRIDIMENSIONAL,para reparación de hernias  paraesofágicas y hiatales, de tejido suave, estéril. (Especificar dimensiones).
5535083	INJERTO DE SUBMUCOSA INTESTINAL PORCINA TRIDIMENSIONAL, para reparación de hernias inguinales o defectos de pared 8 pliegues, biometría de colágeno con perforaciones, estéril. 
5535047	INJERTO DE SUBMUCOSA INTESTINAL PORCINA TRIDIMENSIONAL, para reparación de hernias inguinales, perforada, preformadas para reparación abierta, estéril. (Especificar dimensiones).
5535050	INSTRUMENTO descartable PARA FIJACIÓN DE MALLAS PARA HERNIAS Y DE EVENTRACIÓN, automático, con 30 clips helicoidales,  estéril.
5535064	LAMINA DE MÚLTIPLES CAPAS NO POROSA Y ABSORBIBLE DE MATRIZ DE COLÁGENO DE SUBMUCOSA INTESTINAL PORCINA, para uso como reparación de la duramadre. 
5535023	LÁPIZ PARA ELECTROCAUTERIO con cable, controles manuales para corte y coagulación, electrodo incorporado tipo lanceta, estéril, descartable.
5535053	MALLA DE DOBLE LADO DE POLIÉSTER MULTIFILAMENTO, con film para prevenir  adherencias para implantación extraperitoneal, para reparación de hernias incisionales y umbilicales. (Especificar dimensiones).
5535080	MALLA DE POLIÉSTER MULTIFILAMENTO TRIDIMENSIONAL CON LENGÜETA PARA AUTODOBLEZ para cirugía abierta o laparoscopica para reparaciones de hernias incisionales y umbilicales. (Especificar dimensiones).
5535025	MANIPULADOR UTERINO CURVO, con balón intrauterino y copas de delimitación cervico vaginal.
5535037	MATERIAL BIOLÓGICO porcino, para fístulas perianales.
5535028	PIOLA DE ALGODÓN RETORCIDO DE 2 mm de diámetro.
5535030	PIOLA DE LINO RETORCIDO DE 4-5 mm de diámetro.
5535029	PLACA CONDUCTORA ELECTROCAUTERIO, para adulto, con cable, flexible, con gel adhesivo hipoalergénico, estéril, descartable.  
5535027	PLACA CONDUCTORA ELECTROCAUTERIO, pediátrica o neonatal, con cable, flexible, gel adhesivo hipoalergénico, estéril, descartable.
5535033	PROTECTOR DE CAMA, absorbente, de 90 x 60 cm, descartable.
5535035	PULIMENTO PARA LENTES ENDOSCÓPICOS.
5535068	RECARGA PARA INSTRUMENTO  DE FIJACIÓN DE MALLA PARA HERNIA INGUINAL, de un solo uso.
5534378	SÁBANA DE CELULOSA IMPERMEABILIZADA  250 x 130 estéril, descartable.
5535062	SACO PARA RECOLECCIÓN DE ESPECÍMENES  EN CIRUGÍA LAPAROSCÓPICA, con hilo o alambre para cierre, que deje libre el saco dentro de la cavidad peritoneal, estéril, descartable. 
5535045	SET DE SUCCIÓN IRRIGACIÓN, tubo multiperforado de 10 mm.
5535044	SET DRENAJE QUIRÚRGICO CERRADO CON ASPIRACIÓN, estéril, descartable.
5535072	SET INTRODUCTOR PARA CONDUCTO CÍSTICO  DE APPEL BERCI para posicionamiento  de coledoscopios, catéteres de colangiografia y otros instrumentos.
5535065	SISTEMA DE TROCAR CON AGUJA PARA PNEUMOPERITONEO manga expandible y cánula con reductor incorporado y obturador  sin cuchilla. (Especificar dimensiones).
5535076	SONDA NASOYEYUNAL CON PESTAÑAS  para fácil ingreso  y posicionamiento  abdominal, marcada  cada 10 cms. con 5 agujeros laterales.
5535049	TRAMPAS DE MOCO (Sonda DeLee) con frasco de 20 ml de capacidad, graduado, tapa con doble vía para aspiración, calibre 12-14 Fr., estéril, descartable.
5535066	TROCAR TIPO AGUJA PARA CIERRE DE LAPAROTOMÍA Y FIJACIÓN DE MALLAS PARA EVENTRACIÓN, 3-5 mm, estéril, descartable. 
5535090	TUBO DE SUCCIÓN multiperforado de 10 ml.
5535032	TUBO PENROSE, DE 1,5 x 30 cm., látex flexible, estéril, descartable.
5535034	TUBO PENROSE, DE 1,8 x 30 cm.,  látex flexible, estéril, descartable.
5535036	TUBO PENROSE, DE 2,5 x 30 cm.,  látex flexible, estéril, descartable.
5535038	TUBO PENROSE, DE 3,5  x 30 cm.,  látex flexible, estéril, descartable.
5535100	MALLA DE MONOFILAMENTO DE BAJA DENSIDAD, 10 x 15 cm, parcialmente absorbible, compuesta con 50% de polipropileno y 50% de poliglecaprone, con poros de 3 a 4 mm, para reparación de hernias inguinales y crurales.
5535102	MALLA DE MONOFILAMENTO DE BAJA DENSIDAD, 15 x 15 cm, parcialmente absorbible, compuesta con 50% de polipropileno y 50% de poliglecaprone, con poros de 3 a 4 mm, para reparación de hernias inguinales y crurales.
5535104	MALLA DE MONOFILAMENTO DE BAJA DENSIDAD, 30 x 30 cm, parcialmente absorbible, compuesta con 50% de polipropileno y 50% de poliglecaprone, con poros de 3 a 4 mm, para reparación de hernias inguinales y crurales.
5535108	MALLA SEPARADORA DE TEJIDOS, 30.5 x 30.5 cm, compuesta por multicapa de polidioxanona – celulosa oxidada regenerada – polipropileno de baja densidad, con líneas coloreadas para orientación, para reparación abierta o laparoscópica de hernias inguinale
5535110	MALLA SEPARADORA DE TEJIDOS, 15 x 15 cm, compuesta por multicapa de polidioxanona – celulosa oxidada regenerada – polipropileno de baja densidad, con líneas coloreadas para orientación, para reparación abierta o laparoscópica de hernias inguinales e 
5537001	APÓSITO TRANSPARENTE  con puerto, con marco y etiqueta de rotulación, 5 x 6 cm aproximadamente, con cintas adhesivas de sujeción, para fijación de vías en neonatos, estéril, descartable.
5537002	BOLSA PARA COLOSTOMÍA NEONATAL, drenable, base independiente de la bolsa, con barrera protectora, aro flexible y pinza oclusiva, adhesiva microporosa, estéril, descartable.
5537004	BOLSA PARA RECOLECCIÓN DE ORINA, 100 - 140ml., PARA HOMBRE pediátrica, graduada, con aro de fijación, estéril, descartable.
5537006	BOLSA PARA RECOLECCIÓN DE ORINA, 100 - 140ml., PARA MUJER pediátrica, graduada, con aro de fijación, estéril, descartable.
5537008	BRAZALETE PARA IDENTIFICACIÓN MADRE-NIÑO de polivinil suave, con tarjeta tamaño estándar.
5537064	BRAZALETE PARA TENSIÓMETRO NEONATAL, con 2 líneas que incluya conectores y perilla. 
5537065	BRAZALETE PARA TENSIÓMETRO PEDIÁTRICO, con 2 líneas que incluya conectores y perilla. 
5537012	CÁNULA NASAL PEDIÁTRICA (bigotera) para administración de oxígeno, estéril, descartable.
5537010	CÁNULA NASAL NEONATAL (bigotera), para administración de oxígeno, con tubo de extensión de 150-200cm, estéril, descartable.
5541124	CATÉTER PARA VÍA VENOSA CENTRAL  de silicón, para Neonatos, calibre  22 - 23G, largo 10 - 30cm, conector removible con aguja introductora tipo mariposa 19G, largo 27mm, estéril, descartable.
5537022	CATÉTER PARA VÍA VENOSA CENTRAL POR PUNCIÓN PERCUTÁNEA de silicón, para Neonatos, calibre 27G, largo 20-22cm, con aguja introductora desprendible.
5537024	CATÉTER PARA VÍA VENOSA CENTRAL POR PUNCIÓN PERCUTÁNEA de silicón, para Pediatría 3Fr, largo 30cm con aguja introductora desprendible y extensión integrada 17G, largo 30mm, estéril, descartable.
